Order,Property Id,DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Water Intensity (All Water Sources) (gal/ft²),Latitude,Longitude,Community Board,Census Tract,log_Direct GHG Emissions (Metric Tons CO2e),log_Water Intensity (All Water Sources) (gal/ft²),Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility
14657,4672008,92862.0,2005,1,95,85.6,6.6,0.7,58.78,40.589094,-73.807382,14.0,94202.0,5.782285536144145,4.073801660990771,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3918,2721032,141408.0,1932,1,100,91.7,13.4,0.2,29.51,40.750398,-73.971794,6.0,88.0,6.0428703351678825,3.3847291889548483,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13179,2916173,51749.0,1954,1,100,6.5,0.2,0.1,0.49,,,,,2.791165107812717,-0.7133498878774648,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6540,2653771,73724.0,1948,1,100,85.1,4.6,0.8,79.59,40.833203,-73.911053,4.0,17701.0,5.596197263976263,4.376888456817758,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8549,4023961,136070.0,1967,1,100,151.5,6.4,,80.47,40.877177,-73.861649,12.0,380.0,7.2156810579109605,4.387884444158042,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2703,2811093,172075.0,1916,1,100,51.4,10.6,,,40.760103,-73.983973,5.0,125.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9726,3526579,370990.0,1963,1,100,75.8,4.9,0.6,88.89,40.689103,-73.965001,2.0,193.0,7.1415617784646,4.487399650253583,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9907,2791923,150000.0,1914,1,100,38.4,8.0,0.1,26.59,40.714876,-73.964887,1.0,551.0,4.416428061391214,3.2805352052549286,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7029,2609630,66000.0,1926,1,100,34.8,5.0,0.2,124.63,40.848054,-73.907271,5.0,23302.0,4.11414718951828,4.825349347838285,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2000,4405824,704950.0,1910,1,90,97.8,19.6,0.1,46.07,40.741969,-73.989322,5.0,58.0,6.288601778330518,3.830161978947826,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3544,4952319,88396.0,1927,1,100,79.5,3.5,0.0,,40.792176,-73.975475,7.0,179.0,6.153795959025435,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4871,2652037,165834.0,1925,1,100,63.0,4.1,,30.98,40.786076,-73.952886,8.0,15801.0,6.510109519926104,3.4333418349887226,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11588,2927434,67684.0,1964,1,100,106.6,4.1,0.9,86.7,40.581829,-73.96725,13.0,366.0,5.830121396699219,4.462453883786496,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11273,2795246,84000.0,1931,1,100,64.0,3.0,0.6,58.26,40.60819,-73.981697,11.0,430.0,5.479805242593414,4.064915751531289,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4778,2670739,102881.0,1908,1,100,53.5,5.2,0.4,,40.776524,-73.959854,8.0,140.0,5.357529226179882,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7088,5815593,172032.0,1948,1,100,39.1,12.4,,,40.846431,-73.909402,5.0,22701.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8398,3117196,60040.0,1964,1,100,75.6,4.0,0.0,36.98,40.855549,-73.855086,11.0,288.0,5.557214087568064,3.610377225958979,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3277,3118292,185041.0,1963,1,100,39.0,3.8,0.3,36.57,40.784314,-73.982938,7.0,167.0,5.535363823031238,3.59922823216129,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14454,2797738,198707.0,1965,2,100,9.6,1.8,0.0,,,,,,3.5779478934066544,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13741,2805470,278825.0,1962,1,100,95.4,3.7,0.9,76.41,,,,,7.1963869004695065,4.336113577659475,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14575,2735030,87926.0,1950,1,100,50.0,2.6,0.4,,,,,,5.768008446955473,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
522,2812115,300676.0,1927,1,100,51.6,9.6,,,40.706449,-74.012761,1.0,9.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6250,2590318,74356.0,1928,1,100,67.6,0.6,0.7,95.33,40.855513,-73.93324,12.0,279.0,5.687314281948894,4.557344556505487,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8543,2721217,67794.0,1931,1,100,97.9,3.2,0.1,,40.88521,-73.866247,12.0,394.0,6.23166185298802,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10569,5699192,52654.0,1930,1,100,93.2,4.4,0.8,74.01,40.652227,-73.957802,14.0,79602.0,5.4053764388414445,4.304200219209375,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12733,4115746,66000.0,1939,1,100,17.5,3.2,0.1,63.56,,,,,3.214867803470662,4.151984341668515,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12774,4930648,67898.0,1955,1,100,9.0,0.4,0.1,82.97,,,,,3.3141860046725258,4.418479096676194,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2913,2960159,60000.0,1988,1,100,70.7,6.0,0.5,32.76,40.761858,-73.992856,4.0,121.0,5.146912912388804,3.4892082589848687,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7389,4043959,108132.0,1974,1,100,64.8,1.5,0.6,2.03,40.839984,-73.882236,6.0,359.0,5.8661847306812245,0.7080357930536959,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3705,1439901,271266.0,1959,1,100,77.9,18.5,,16.61,40.754467,-73.979455,5.0,94.0,,2.8100049236252036,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10663,3191455,60930.0,1924,1,100,100.4,4.0,0.9,15.77,40.644328,-73.95993,14.0,514.0,5.635860458170742,2.758109400974947,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8866,2738369,216720.0,1963,1,100,111.3,6.0,0.9,52.96,40.887821,-73.91575,8.0,309.0,6.964135612418245,3.9695369116287527,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3159,5052689,58272.0,1957,1,100,69.1,13.7,0.3,,40.772331,-73.989916,7.0,147.0,4.238444906195857,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4542,3109149,386435.0,1960,1,100,80.4,6.2,0.6,47.19,40.769853,-73.954515,8.0,134.0,7.184780771245389,3.8541820057382963,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13546,3091250,150000.0,1956,1,100,56.5,3.4,0.5,33.3,,,,,6.026107490551522,3.505557396986398,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
